scenario_id,decision_type,architecture,model,run,failed_criteria,total_scenarios,total_api_calls,total_latency_ms,total_tokens_input,total_tokens_output,successful_calls,failed_calls,successful_scenarios,failed_scenarios,EXTRACTION_INVALID_JSON,FAILED_MISSING_SCORE,FAILED_OUT_OF_BOUNDS,FAILED_INVALID_SCORE_TYPE,FAILED_API_EXHAUSTED,FAILED_UNKNOWN,avg_latency_ms,scenario_success_rate,FAILED_EXTRACTION_NON_JSON_WRAPPER,FAILED_EXTRACTION_INVALID_DECISION_TYPE,FAILED_EXTRACTION_INVALID_CALCULATOR,FAILED_EXTRACTION_MISSING_PARAMETERS,FAILED_EXTRACTION_INVALID_PARAMETERS,FAILED_EXTRACTION_DECISION_TYPE_MISMATCH,FAILED_EXTRACTION_EXCEPTION,FAILED_GROUND_TRUTH_CALCULATION_EXCEPTION,FAILED_GROUND_TRUTH_MISSING_KEY,success_rate
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
53,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
53,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
53,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
63,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
63,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
63,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
66,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
66,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
66,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
116,Appliance,Direct_LLM_Scoring,qwen,3,energy_cost_environmental_comfort_practicality,195,585,532931.3237667084,401466,22166,584,1,194,1,0,1.0,0.0,0.0,0,0,910.9937158405271,0.9948717948717949,,,,,,,,,,
116,Appliance,Direct_LLM_Scoring,qwen,3,energy_cost_environmental_comfort_practicality,195,585,532931.3237667084,401466,22166,584,1,194,1,0,1.0,0.0,0.0,0,0,910.9937158405271,0.9948717948717949,,,,,,,,,,
116,Appliance,Direct_LLM_Scoring,qwen,3,energy_cost_environmental_comfort_practicality,195,585,532931.3237667084,401466,22166,584,1,194,1,0,1.0,0.0,0.0,0,0,910.9937158405271,0.9948717948717949,,,,,,,,,,
3,HVAC,Direct_LLM_Scoring,qwen,5,energy_cost_environmental_comfort_practicality,195,585,502937.3438358307,401557,22103,584,1,194,1,1,0.0,0.0,0.0,0,0,859.7219552749242,0.9948717948717949,,,,,,,,,,
3,HVAC,Direct_LLM_Scoring,qwen,5,energy_cost_environmental_comfort_practicality,195,585,502937.3438358307,401557,22103,584,1,194,1,1,0.0,0.0,0.0,0,0,859.7219552749242,0.9948717948717949,,,,,,,,,,
3,HVAC,Direct_LLM_Scoring,qwen,5,energy_cost_environmental_comfort_practicality,195,585,502937.3438358307,401557,22103,584,1,194,1,1,0.0,0.0,0.0,0,0,859.7219552749242,0.9948717948717949,,,,,,,,,,
51,HVAC,LLM-Parameterized_Reference_Scoring,qwen,1,energy_cost_environmental_comfort_practicality,195,195,612002.1831989288,98185,14161,194,1,194,1,0,,,,0,0,3138.472734353481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
51,HVAC,LLM-Parameterized_Reference_Scoring,qwen,1,energy_cost_environmental_comfort_practicality,195,195,612002.1831989288,98185,14161,194,1,194,1,0,,,,0,0,3138.472734353481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
51,HVAC,LLM-Parameterized_Reference_Scoring,qwen,1,energy_cost_environmental_comfort_practicality,195,195,612002.1831989288,98185,14161,194,1,194,1,0,,,,0,0,3138.472734353481,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
21,HVAC,LLM-Parameterized_Reference_Scoring,qwen,4,energy_cost_environmental_comfort_practicality,195,195,862716.5184020996,98185,14181,194,1,194,1,0,,,,0,0,4424.187273856921,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
21,HVAC,LLM-Parameterized_Reference_Scoring,qwen,4,energy_cost_environmental_comfort_practicality,195,195,862716.5184020996,98185,14181,194,1,194,1,0,,,,0,0,4424.187273856921,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
21,HVAC,LLM-Parameterized_Reference_Scoring,qwen,4,energy_cost_environmental_comfort_practicality,195,195,862716.5184020996,98185,14181,194,1,194,1,0,,,,0,0,4424.187273856921,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9948717948717949
