model,arm,source_run,decision_type,scenario_id,failed,kendall_tau,top1,mae
deepseek,order_reversed,reversed_03,HVAC,22,False,1.0,1.0,0.020000000000000018
deepseek,order_reversed,reversed_04,HVAC,22,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_05,HVAC,22,False,1.0,1.0,0.019166666666666676
deepseek,extracted,,HVAC,23,False,1.0,1.0,0.0625
deepseek,default_params,,HVAC,23,False,1.0,1.0,0.02833333333333334
deepseek,extracted_per_run,shippedrun_01,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,extracted_per_run,shippedrun_02,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,extracted_per_run,shippedrun_03,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,extracted_per_run,shippedrun_04,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,extracted_per_run,shippedrun_05,HVAC,23,False,1.0,1.0,0.02
deepseek,order_control,control_01,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,order_control,control_02,HVAC,23,False,1.0,1.0,0.02
deepseek,order_control,control_03,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,order_reversed,reversed_01,HVAC,23,False,1.0,1.0,0.02
deepseek,order_reversed,reversed_02,HVAC,23,False,1.0,1.0,0.02
deepseek,order_reversed,reversed_03,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,order_reversed,reversed_04,HVAC,23,False,1.0,1.0,0.08666666666666667
deepseek,order_reversed,reversed_05,HVAC,23,False,1.0,1.0,0.02
deepseek,extracted,,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,default_params,,HVAC,24,False,1.0,1.0,0.0375
deepseek,extracted_per_run,shippedrun_01,HVAC,24,False,1.0,1.0,0.04333333333333334
deepseek,extracted_per_run,shippedrun_02,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,extracted_per_run,shippedrun_03,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,extracted_per_run,shippedrun_04,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,extracted_per_run,shippedrun_05,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,order_control,control_01,HVAC,24,False,1.0,1.0,0.04333333333333334
deepseek,order_control,control_02,HVAC,24,False,1.0,1.0,0.028333333333333332
deepseek,order_control,control_03,HVAC,24,False,1.0,1.0,0.04333333333333334
deepseek,order_reversed,reversed_01,HVAC,24,False,1.0,1.0,0.04833333333333334
deepseek,order_reversed,reversed_02,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,order_reversed,reversed_03,HVAC,24,False,1.0,1.0,0.035833333333333335
deepseek,order_reversed,reversed_04,HVAC,24,False,1.0,1.0,0.05083333333333334
deepseek,order_reversed,reversed_05,HVAC,24,False,1.0,1.0,0.04333333333333334
deepseek,extracted,,HVAC,25,False,1.0,1.0,0.025833333333333333
deepseek,default_params,,HVAC,25,False,1.0,1.0,0.027499999999999997
deepseek,extracted_per_run,shippedrun_01,HVAC,25,False,1.0,1.0,0.01916666666666666
deepseek,extracted_per_run,shippedrun_02,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,extracted_per_run,shippedrun_03,HVAC,25,False,1.0,1.0,0.01916666666666666
deepseek,extracted_per_run,shippedrun_04,HVAC,25,False,1.0,1.0,0.01666666666666666
deepseek,extracted_per_run,shippedrun_05,HVAC,25,False,1.0,1.0,0.01916666666666666
deepseek,order_control,control_01,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_control,control_02,HVAC,25,False,1.0,1.0,0.01916666666666666
deepseek,order_control,control_03,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_reversed,reversed_01,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_reversed,reversed_02,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_reversed,reversed_03,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_reversed,reversed_04,HVAC,25,False,1.0,1.0,0.04583333333333333
deepseek,order_reversed,reversed_05,HVAC,25,False,1.0,1.0,0.06333333333333334
deepseek,extracted,,HVAC,26,False,1.0,1.0,0.06083333333333333
deepseek,default_params,,HVAC,26,False,1.0,1.0,0.12583333333333335
deepseek,extracted_per_run,shippedrun_01,HVAC,26,False,0.33333333333333337,0.0,0.1225
deepseek,extracted_per_run,shippedrun_02,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,extracted_per_run,shippedrun_03,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,extracted_per_run,shippedrun_04,HVAC,26,False,1.0,1.0,0.020000000000000018
deepseek,extracted_per_run,shippedrun_05,HVAC,26,False,0.33333333333333337,1.0,0.2916666666666667
deepseek,order_control,control_01,HVAC,26,False,1.0,1.0,0.020000000000000018
deepseek,order_control,control_02,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,order_control,control_03,HVAC,26,False,0.33333333333333337,1.0,0.2916666666666667
deepseek,order_reversed,reversed_01,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,order_reversed,reversed_02,HVAC,26,False,0.33333333333333337,1.0,0.2916666666666667
deepseek,order_reversed,reversed_03,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,order_reversed,reversed_04,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,order_reversed,reversed_05,HVAC,26,False,1.0,1.0,0.017500000000000016
deepseek,extracted,,HVAC,27,False,1.0,1.0,0.07499999999999998
deepseek,default_params,,HVAC,27,False,1.0,1.0,0.075
deepseek,extracted_per_run,shippedrun_01,HVAC,27,False,1.0,1.0,0.15249999999999997
deepseek,extracted_per_run,shippedrun_02,HVAC,27,True,,,
deepseek,extracted_per_run,shippedrun_03,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,extracted_per_run,shippedrun_04,HVAC,27,False,1.0,1.0,0.13999999999999999
deepseek,extracted_per_run,shippedrun_05,HVAC,27,False,1.0,1.0,0.05666666666666665
deepseek,order_control,control_01,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_control,control_02,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_control,control_03,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_reversed,reversed_01,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_reversed,reversed_02,HVAC,27,False,1.0,1.0,0.1758333333333333
deepseek,order_reversed,reversed_03,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_reversed,reversed_04,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,order_reversed,reversed_05,HVAC,27,False,1.0,1.0,0.10749999999999997
deepseek,extracted,,HVAC,28,False,0.33333333333333337,0.0,0.06583333333333333
deepseek,default_params,,HVAC,28,False,1.0,1.0,0.17999999999999997
deepseek,extracted_per_run,shippedrun_01,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,extracted_per_run,shippedrun_02,HVAC,28,False,0.33333333333333337,0.0,0.13916666666666666
deepseek,extracted_per_run,shippedrun_03,HVAC,28,False,0.33333333333333337,0.0,0.04749999999999999
deepseek,extracted_per_run,shippedrun_04,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,extracted_per_run,shippedrun_05,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_control,control_01,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_control,control_02,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_control,control_03,HVAC,28,False,0.33333333333333337,0.0,0.04749999999999999
deepseek,order_reversed,reversed_01,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_reversed,reversed_02,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_reversed,reversed_03,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_reversed,reversed_04,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,order_reversed,reversed_05,HVAC,28,False,0.33333333333333337,0.0,0.044999999999999984
deepseek,extracted,,HVAC,29,False,1.0,1.0,0.019999999999999987
deepseek,default_params,,HVAC,29,False,1.0,1.0,0.1525
deepseek,extracted_per_run,shippedrun_01,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,extracted_per_run,shippedrun_02,HVAC,29,False,1.0,1.0,0.014999999999999986
deepseek,extracted_per_run,shippedrun_03,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,extracted_per_run,shippedrun_04,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,extracted_per_run,shippedrun_05,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_control,control_01,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_control,control_02,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_control,control_03,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_reversed,reversed_01,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_reversed,reversed_02,HVAC,29,False,1.0,1.0,0.02583333333333332
deepseek,order_reversed,reversed_03,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_reversed,reversed_04,HVAC,29,False,1.0,1.0,0.023333333333333317
deepseek,order_reversed,reversed_05,HVAC,29,False,1.0,1.0,0.02583333333333332
deepseek,extracted,,HVAC,30,False,1.0,1.0,0.030833333333333324
deepseek,default_params,,HVAC,30,False,1.0,1.0,0.023333333333333317
deepseek,extracted_per_run,shippedrun_01,HVAC,30,False,1.0,1.0,0.02833333333333332
deepseek,extracted_per_run,shippedrun_02,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,extracted_per_run,shippedrun_03,HVAC,30,False,1.0,1.0,0.030833333333333324
deepseek,extracted_per_run,shippedrun_04,HVAC,30,False,1.0,1.0,0.02583333333333332
deepseek,extracted_per_run,shippedrun_05,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,order_control,control_01,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,order_control,control_02,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,order_control,control_03,HVAC,30,False,1.0,1.0,0.02583333333333332
deepseek,order_reversed,reversed_01,HVAC,30,False,1.0,1.0,0.030833333333333324
deepseek,order_reversed,reversed_02,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,order_reversed,reversed_03,HVAC,30,False,1.0,1.0,0.030833333333333324
deepseek,order_reversed,reversed_04,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,order_reversed,reversed_05,HVAC,30,False,1.0,1.0,0.033333333333333326
deepseek,extracted,,HVAC,31,False,1.0,1.0,0.035
deepseek,default_params,,HVAC,31,False,1.0,1.0,0.09750000000000002
deepseek,extracted_per_run,shippedrun_01,HVAC,31,False,1.0,1.0,0.049166666666666664
deepseek,extracted_per_run,shippedrun_02,HVAC,31,False,1.0,1.0,0.0325
deepseek,extracted_per_run,shippedrun_03,HVAC,31,False,1.0,1.0,0.0325
deepseek,extracted_per_run,shippedrun_04,HVAC,31,False,1.0,1.0,0.0325
deepseek,extracted_per_run,shippedrun_05,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_control,control_01,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_control,control_02,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_control,control_03,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_01,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_02,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_03,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_04,HVAC,31,False,1.0,1.0,0.0325
deepseek,order_reversed,reversed_05,HVAC,31,False,1.0,1.0,0.0325
deepseek,extracted,,HVAC,32,False,1.0,1.0,0.029166666666666674
deepseek,default_params,,HVAC,32,False,1.0,1.0,0.15500000000000003
deepseek,extracted_per_run,shippedrun_01,HVAC,32,False,1.0,1.0,0.010833333333333342
deepseek,extracted_per_run,shippedrun_02,HVAC,32,False,1.0,1.0,0.036666666666666674
deepseek,extracted_per_run,shippedrun_03,HVAC,32,False,1.0,1.0,0.135
deepseek,extracted_per_run,shippedrun_04,HVAC,32,False,1.0,1.0,0.039166666666666676
deepseek,extracted_per_run,shippedrun_05,HVAC,32,False,1.0,1.0,0.013333333333333345
deepseek,order_control,control_01,HVAC,32,False,1.0,1.0,0.013333333333333345
deepseek,order_control,control_02,HVAC,32,False,1.0,1.0,0.013333333333333345
deepseek,order_control,control_03,HVAC,32,False,1.0,1.0,0.013333333333333345
deepseek,order_reversed,reversed_01,HVAC,32,False,1.0,1.0,0.11083333333333334
deepseek,order_reversed,reversed_02,HVAC,32,False,1.0,1.0,0.04166666666666668
deepseek,order_reversed,reversed_03,HVAC,32,False,1.0,1.0,0.013333333333333345
deepseek,order_reversed,reversed_04,HVAC,32,False,1.0,1.0,0.04166666666666668
deepseek,order_reversed,reversed_05,HVAC,32,False,1.0,1.0,0.010833333333333342
deepseek,extracted,,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,default_params,,HVAC,33,False,1.0,1.0,0.035833333333333314
deepseek,extracted_per_run,shippedrun_01,HVAC,33,False,1.0,1.0,0.08083333333333331
deepseek,extracted_per_run,shippedrun_02,HVAC,33,False,1.0,1.0,0.08083333333333331
deepseek,extracted_per_run,shippedrun_03,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,extracted_per_run,shippedrun_04,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,extracted_per_run,shippedrun_05,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_control,control_01,HVAC,33,False,1.0,1.0,0.08083333333333331
deepseek,order_control,control_02,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_control,control_03,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_reversed,reversed_01,HVAC,33,False,1.0,1.0,0.037499999999999985
deepseek,order_reversed,reversed_02,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_reversed,reversed_03,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_reversed,reversed_04,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,order_reversed,reversed_05,HVAC,33,False,1.0,1.0,0.06083333333333332
deepseek,extracted,,HVAC,34,False,1.0,1.0,0.03916666666666665
deepseek,default_params,,HVAC,34,False,1.0,1.0,0.04166666666666664
deepseek,extracted_per_run,shippedrun_01,HVAC,34,False,1.0,1.0,0.038333333333333316
deepseek,extracted_per_run,shippedrun_02,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,extracted_per_run,shippedrun_03,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,extracted_per_run,shippedrun_04,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,extracted_per_run,shippedrun_05,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_control,control_01,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_control,control_02,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_control,control_03,HVAC,34,False,1.0,1.0,0.06333333333333332
deepseek,order_reversed,reversed_01,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_reversed,reversed_02,HVAC,34,False,1.0,1.0,0.050833333333333314
deepseek,order_reversed,reversed_03,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_reversed,reversed_04,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,order_reversed,reversed_05,HVAC,34,False,1.0,1.0,0.04833333333333331
deepseek,extracted,,HVAC,35,False,1.0,1.0,0.0666666666666667
deepseek,default_params,,HVAC,35,False,1.0,1.0,0.16666666666666666
deepseek,extracted_per_run,shippedrun_01,HVAC,35,False,1.0,1.0,0.12583333333333332
deepseek,extracted_per_run,shippedrun_02,HVAC,35,False,1.0,1.0,0.053333333333333344
deepseek,extracted_per_run,shippedrun_03,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,extracted_per_run,shippedrun_04,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,extracted_per_run,shippedrun_05,HVAC,35,False,1.0,1.0,0.053333333333333344
deepseek,order_control,control_01,HVAC,35,False,1.0,1.0,0.053333333333333344
deepseek,order_control,control_02,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,order_control,control_03,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,order_reversed,reversed_01,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,order_reversed,reversed_02,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,order_reversed,reversed_03,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,order_reversed,reversed_04,HVAC,35,False,1.0,1.0,0.053333333333333344
deepseek,order_reversed,reversed_05,HVAC,35,False,1.0,1.0,0.05166666666666667
deepseek,extracted,,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,default_params,,HVAC,36,False,1.0,1.0,0.015000000000000005
deepseek,extracted_per_run,shippedrun_01,HVAC,36,False,1.0,1.0,0.010000000000000009
deepseek,extracted_per_run,shippedrun_02,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,extracted_per_run,shippedrun_03,HVAC,36,False,1.0,1.0,0.011666666666666678
deepseek,extracted_per_run,shippedrun_04,HVAC,36,False,1.0,1.0,0.011666666666666678
deepseek,extracted_per_run,shippedrun_05,HVAC,36,False,1.0,1.0,0.0050000000000000044
deepseek,order_control,control_01,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,order_control,control_02,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,order_control,control_03,HVAC,36,False,1.0,1.0,0.00833333333333334
deepseek,order_reversed,reversed_01,HVAC,36,False,1.0,1.0,0.011666666666666678
deepseek,order_reversed,reversed_02,HVAC,36,False,1.0,1.0,0.011666666666666678
deepseek,order_reversed,reversed_03,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,order_reversed,reversed_04,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,order_reversed,reversed_05,HVAC,36,False,1.0,1.0,0.007500000000000007
deepseek,extracted,,HVAC,37,False,1.0,1.0,0.011666666666666678
deepseek,default_params,,HVAC,37,False,1.0,1.0,0.043333333333333356
deepseek,extracted_per_run,shippedrun_01,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,extracted_per_run,shippedrun_02,HVAC,37,False,1.0,1.0,0.00833333333333334
deepseek,extracted_per_run,shippedrun_03,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,extracted_per_run,shippedrun_04,HVAC,37,False,1.0,1.0,0.00833333333333334
deepseek,extracted_per_run,shippedrun_05,HVAC,37,False,1.0,1.0,0.00833333333333334
deepseek,order_control,control_01,HVAC,37,False,1.0,1.0,0.00833333333333334
deepseek,order_control,control_02,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_control,control_03,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_reversed,reversed_01,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_reversed,reversed_02,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_reversed,reversed_03,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_reversed,reversed_04,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,order_reversed,reversed_05,HVAC,37,False,1.0,1.0,0.020000000000000014
deepseek,extracted,,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,default_params,,HVAC,38,False,0.33333333333333337,1.0,0.009166666666666675
deepseek,extracted_per_run,shippedrun_01,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,extracted_per_run,shippedrun_02,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,extracted_per_run,shippedrun_03,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,extracted_per_run,shippedrun_04,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,extracted_per_run,shippedrun_05,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,order_control,control_01,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,order_control,control_02,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,order_control,control_03,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,order_reversed,reversed_01,HVAC,38,False,1.0,1.0,0.0050000000000000044
deepseek,order_reversed,reversed_02,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,order_reversed,reversed_03,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,order_reversed,reversed_04,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,order_reversed,reversed_05,HVAC,38,False,1.0,1.0,0.0025000000000000022
deepseek,extracted,,HVAC,39,False,1.0,1.0,0.020000000000000018
deepseek,default_params,,HVAC,39,False,0.33333333333333337,1.0,0.025833333333333337
deepseek,extracted_per_run,shippedrun_01,HVAC,39,False,1.0,1.0,0.03583333333333335
deepseek,extracted_per_run,shippedrun_02,HVAC,39,False,1.0,1.0,0.01666666666666668
deepseek,extracted_per_run,shippedrun_03,HVAC,39,False,1.0,1.0,0.01666666666666668
deepseek,extracted_per_run,shippedrun_04,HVAC,39,False,1.0,1.0,0.01666666666666668
deepseek,extracted_per_run,shippedrun_05,HVAC,39,False,1.0,1.0,0.01666666666666668
deepseek,order_control,control_01,HVAC,39,False,1.0,1.0,0.01416666666666668
deepseek,order_control,control_02,HVAC,39,False,1.0,1.0,0.01666666666666668
deepseek,order_control,control_03,HVAC,39,False,1.0,1.0,0.01666666666666668
